Ward_No,WardName,AC_No,AC_Name,ward_area_km2,TotalPop,SC_Pop,Population_Density_per_km2,SC_Share,LST_mean_2015,LST_mean_2019,LST_mean_2022,LST_p90_2015,LST_p90_2019,LST_p90_2022,LST_change_2015_2019,LST_change_2019_2022,LST_change_2015_2022,NDVI_mean_2015,NDVI_mean_2019,NDVI_mean_2022,NDVI_p90_2015,NDVI_p90_2019,NDVI_p90_2022,NDVI_change_2015_2022,nearest_hospital_dist_km,hospitals_within_2km,hospitals_within_5km,hospital_beds_within_5km,nearest_cooling_center_dist_km,cooling_centers_within_1km,cooling_centers_within_2km,SEC_Total_Population,SEC_SC_Population,Population_Mapping_Coverage,N_PCA_Units,N_Direct_PCA_Units,N_Candidate_Split_Units,N_Manual_Review_Units,Mapping_Status,Provenance,NDVI_2022_mean,NDVI_2022_median,NDVI_2022_p10,NDVI_2022_p90,valid_ndvi_area_km2,NDVI_pct_valid,LST_2015_mean,LST_2015_median,LST_2015_p90,valid_lst_area_2015_km2,LST_2015_pct_valid,LST_2019_mean,LST_2019_median,LST_2019_p90,valid_lst_area_2019_km2,LST_2019_pct_valid,LST_2022_mean,LST_2022_median,LST_2022_p90,valid_lst_area_2022_km2,LST_2022_pct_valid,cooling_centers_temples_1km,cooling_centers_schools_1km,cooling_centers_govt_bldg_1km,LST_diff_2015_2022,NDVI_diff_2015_2022
24,VIJAY VIHAR,6,RITHALA,1.6328337919086355,68107.0,11600.67178601799,41710.92020357385,0.1703300950859381,47.42635330409775,49.73682546636641,38.75662046555661,49.09802141488246,51.84944914157925,40.19867282160671,2.31047216226866,-10.980205000809804,-8.669732838541144,0.186035774070975,0.2122731719297255,0.2135137304813716,0.3348957641715354,0.401263644034234,0.4473987384731613,0.027477956410396603,10.58,0,0,0,11.03,0,0,68107,12902,1.0,1,0,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2135137304813716,0.1544096667763457,0.0957681996892034,0.4473987384731613,1.6303863534550682,99.8501109870646,47.42635330409775,47.53213040577073,49.09802141488246,1.6303213413720228,99.84612943772582,49.73682546636641,49.849837678920125,51.84944914157925,1.6303213413720228,99.84612943772582,38.75662046555661,38.76860330103902,40.19867282160671,1.6303213413720228,99.84612943772582,0,0,0,-8.669732838541144,0.0274779564103966
25,BUDH VIHAR,6,RITHALA,1.0931002598289974,51524.0,6007.848210186266,47135.657993586356,0.1166029075806666,48.40758138198948,51.11694856852852,39.62834163060373,49.23502713804002,52.046972526666686,40.60967256500001,2.7093671865390405,-11.488606937924793,-8.779239751385752,0.1248209033090459,0.1326463839305222,0.1238130440051739,0.1651841091037267,0.188960949021381,0.1690757626959511,-0.0010078593038719968,11.47,0,0,0,11.98,0,0,51524,3755,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1238130440051739,0.1103541153929647,0.0928222472714436,0.1690757626959511,1.0914057631804828,99.84498250427826,48.40758138198948,48.63980590205308,49.23502713804002,1.0913960097266102,99.84409022987025,51.11694856852852,51.32631270841395,52.046972526666686,1.0913960097266102,99.84409022987025,39.62834163060373,39.60904721,40.60967256500001,1.0913960097266102,99.84409022987025,0,0,0,-8.779239751385752,-0.0010078593038719
26,POOTH KALAN,7,BAWANA,4.513868825138766,70203.0,14072.19970184319,15552.73374561163,0.2004501189670411,48.60163936469076,51.00126885915007,39.51062721733578,50.711820565,53.21967220578395,41.20354229122709,2.399629494459312,-11.490641641814292,-9.09101214735498,0.2119887377028811,0.2422918897043733,0.2444496614756864,0.3016315848955303,0.3780897697452499,0.4046525932218526,0.032460923772805295,13.16,0,0,0,13.87,0,0,70203,16038,1.0,2,0,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2444496614756864,0.2283589398229306,0.1073494424108008,0.4046525932218526,4.507438379052494,99.8575402534859,48.60163936469076,48.59306151397501,50.711820565,4.507107142876358,99.85020206558174,51.00126885915007,51.03282091938217,53.21967220578395,4.507107142876358,99.85020206558174,39.51062721733578,39.45404063881734,41.20354229122709,4.507107142876358,99.85020206558174,0,0,0,-9.09101214735498,0.0324609237728052
27,BEGUMPUR,7,BAWANA,7.0519522710196245,75165.0,13848.72993415501,10658.750529111576,0.1842443947868691,49.51059171518905,51.61661002775144,38.76924130616475,52.77831806266931,54.78063011230771,40.280654500873794,2.106018312562391,-12.84736872158669,-10.7413504090243,0.2179499098209702,0.247016427921147,0.2502506568315782,0.2938953919530933,0.3623888467273133,0.4121476677672463,0.032300747010608005,12.98,0,0,0,14.47,0,0,78987,12816,0.9516122906301036,3,0,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2502506568315782,0.2246778558299986,0.1269952494785855,0.4121476677672463,7.041815813688638,99.85626026749156,49.51059171518905,48.90663144183348,52.77831806266931,7.041132413415286,99.84656933018672,51.61661002775144,51.28354934287552,54.78063011230771,7.041132413476321,99.8465693310522,38.76924130616475,38.90745697638657,40.280654500873794,7.041132413476321,99.8465693310522,0,0,0,-10.7413504090243,0.032300747010608
28,SHAHBAAD DAIRY,7,BAWANA,2.994003552346551,54537.0,16918.82683289946,18215.40924934996,0.3102265770559338,48.80355420359042,50.52650237289895,39.65825918062814,50.53153363302603,52.3473230157647,41.0174788841848,1.7229481693085305,-10.86824319227081,-9.14529502296228,0.2224916046409477,0.2681413338411917,0.2575990257038974,0.3015115049878691,0.3924894348571896,0.4083886144775843,0.03510742106294973,10.67,0,0,0,12.77,0,0,54537,18554,1.0,4,0,4,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2575990257038974,0.2365807590587758,0.1388655535610139,0.4083886144775843,2.989571694120519,99.85197551878126,48.80355420359042,48.65548453976616,50.53153363302603,2.989619664001945,99.85357771732868,50.52650237289895,50.59349710150203,52.3473230157647,2.989619664001945,99.85357771732868,39.65825918062814,39.578540233670005,41.0174788841848,2.989619664001945,99.85357771732868,0,0,0,-9.14529502296228,0.0351074210629497
29,POOTH KHURD,7,BAWANA,30.94259558392009,53115.0,12137.24353110234,1716.5657566103544,0.2285087740017385,49.94995015612562,52.95556914793451,39.4601750361657,52.84339935200944,57.18386069576254,41.93762146786845,3.0056189918088947,-13.49539411176881,-10.489775119959916,0.2284034273701036,0.2644899230322485,0.3113621962467018,0.3263041392631582,0.4004307690505528,0.4707174740151129,0.0829587688765982,14.48,0,0,0,16.9,0,0,57630,11704,0.9216553878188444,5,2,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.3113621962467018,0.3027466632945042,0.165941953830483,0.4707174740151129,30.898886150102243,99.85874024789128,49.94995015612562,49.84336203464942,52.84339935200944,30.89874358004339,99.85827949126708,52.95556914793451,52.43786537606263,57.18386069576254,30.89874358004339,99.85827949126708,39.4601750361657,39.81083629148698,41.93762146786845,30.89874358004339,99.85827949126708,0,0,0,-10.489775119959916,0.0829587688765982
30,BAWANA,7,BAWANA,17.570140720958555,64013.0,8525.509894136807,3643.2832847856503,0.1331840390879479,47.79743516546893,52.169696208837216,39.64980193682332,49.78068988910097,55.8151129809434,42.406573235304826,4.372261043368283,-12.519894272013891,-8.14763322864561,0.232855726530561,0.2357864545193255,0.2883233360737786,0.3730427802624755,0.4119025740470256,0.4668011391782664,0.05546760954321758,18.27,0,0,0,21.67,0,0,64013,8619,1.0,1,0,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2883233360737786,0.2714045946288788,0.1308575316001312,0.4668011391782664,17.54529164919051,99.8585721528206,47.79743516546893,47.96891149040223,49.78068988910097,17.545128733723963,99.8576449236701,52.169696208837216,52.313689013493445,55.8151129809434,17.545128733723963,99.8576449236701,39.64980193682332,39.84568075488416,42.406573235304826,17.545128733723963,99.8576449236701,0,0,0,-8.14763322864561,0.0554676095432175
31,NANGAL THAKRAN,7,BAWANA,61.04810147300893,23616.0,4358.490105863192,386.84249682099113,0.1845566609867544,48.91281965432426,55.75775262216581,38.71726273955892,51.31024108018586,59.686731009123946,41.3441650391406,6.844932967841551,-17.04048988260689,-10.19555691476534,0.2155590607653895,0.2071355800186371,0.2964828196340886,0.3262601214386195,0.3457682395141222,0.4160126385434524,0.08092375886869912,23.21,0,0,0,25.7,0,0,57612,12911,0.4099146011247657,3,2,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2964828196340886,0.2792904032167708,0.1972999924985673,0.4160126385434524,60.96301017469788,99.86061597943602,48.91281965432426,49.18880285925932,51.31024108018586,60.96274318245278,99.86017863210064,55.75775262216581,56.31498948020923,59.686731009123946,60.96274318245278,99.86017863210064,38.71726273955892,38.59278908385333,41.3441650391406,60.96274318245278,99.86017863210064,0,0,0,-10.19555691476534,0.0809237588686991
32,KANJHAWALA,8,MUNDKA,35.23044101974767,27215.0,4490.778757346767,772.4853624382736,0.1650111613943328,51.86117670773297,56.79441074373872,39.732292584296346,54.68487001766162,60.43656632326449,43.78380923775809,4.93323403600575,-17.062118159442377,-12.128884123436627,0.192640240092157,0.1894007544912701,0.2790000481915281,0.2832697775499975,0.3144429696194201,0.4199501995007488,0.08635980809937113,22.51,0,0,0,23.5,0,0,40467,7769,0.6725232905824499,3,2,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2790000481915281,0.2596746384173915,0.1660300142765612,0.4199501995007488,35.180120335964745,99.8571670341716,51.86117670773297,52.3136566993546,54.68487001766162,35.181176336788866,99.86016444434746,56.79441074373872,57.8134224231116,60.43656632326449,35.1811763368499,99.8601644445207,39.732292584296346,39.46810242842916,43.78380923775809,35.1811763368499,99.8601644445207,0,0,0,-12.128884123436627,0.0863598080993711
33,RANI KHERA,8,MUNDKA,19.465369970014788,64809.0,9580.66103322915,3329.451230561469,0.1478291754729922,50.42612856692613,53.65380992130859,38.31297881358207,53.21882649812976,57.81225318358191,40.435283885700166,3.2276813543824616,-15.340831107726522,-12.11314975334406,0.2181843223446241,0.2307547981635825,0.2664158784016727,0.2987182052223338,0.3416000413920098,0.3966185528670494,0.0482315560570486,18.6,0,0,0,19.11,0,0,69553,10652,0.9317930211493394,4,2,2,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2664158784016727,0.2558735714697906,0.1582830862999002,0.3966185528670494,19.43806417316916,99.85972115152347,50.42612856692613,50.4682470305617,53.21882649812976,19.43688535971156,99.85366519954614,53.65380992130859,53.43792431336704,57.81225318358191,19.43688535971156,99.85366519954614,38.31297881358207,38.438029884999246,40.435283885700166,19.43688535971156,99.85366519954614,0,0,0,-12.11314975334406,0.0482315560570486
34,NANGLOI,8,MUNDKA,13.02603375975311,55547.0,22194.45778346384,4264.306466917434,0.3995617726153319,50.53417608949513,54.77474661033011,40.17700480395899,52.84055490683061,58.281893956466135,42.40442453080951,4.240570520834979,-14.597741806371126,-10.357171285536147,0.2070121701049762,0.2134752892603893,0.2649777966478129,0.3066115902316904,0.3339959474509255,0.4122327324678951,0.05796562654283671,21.58,0,0,0,21.4,0,0,71856,27068,0.7730321754620352,5,1,4,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2649777966478129,0.2559344501998176,0.1307175979977264,0.4122327324678951,13.00722582459287,99.85561272519998,50.53417608949513,50.529058882175725,52.84055490683061,13.007707470610484,99.85931028983474,54.77474661033011,54.40607604121675,58.281893956466135,13.007707470610484,99.85931028983474,40.17700480395899,40.21968021266439,42.40442453080951,13.007707470610484,99.85931028983474,0,0,0,-10.357171285536149,0.0579656265428367
35,MUNDKA,8,MUNDKA,21.797225090115862,44419.0,6884.102425960239,2037.8282013586295,0.1549810312244814,49.18162665696997,53.06484338713902,39.34892194467222,51.6849370283373,56.55964909699711,42.28305113338075,3.883216730169053,-13.7159214424668,-9.832704712297748,0.2471400881092577,0.2695331696824857,0.3008808187761239,0.3964622888206743,0.4626743734290908,0.5175589737824549,0.05374073066686619,22.46,0,0,0,21.68,0,0,50839,7539,0.8737189952595449,4,1,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.3008808187761239,0.2753472331386684,0.1348102209171703,0.5175589737824549,21.76599747379773,99.8567358175684,49.18162665696997,49.56442506914109,51.6849370283373,21.765648511081565,99.8551348673799,53.06484338713902,53.43943440801535,56.55964909699711,21.765648511081565,99.8551348673799,39.34892194467222,39.905734435491375,42.28305113338075,21.765648511081565,99.8551348673799,0,0,0,-9.832704712297748,0.0537407306668661
36,NILOTHI,8,MUNDKA,6.393096354171205,79642.0,7071.123543123544,12457.500339102071,0.0887863632646536,47.10516612354215,50.277586180802224,38.896146199098894,49.90471512881402,53.18802662625537,40.97115511411822,3.1724200572600765,-11.38143998170333,-8.209019924443254,0.2317821095142733,0.2427051973440361,0.2623405797853762,0.4082317450198932,0.4470470008239105,0.5215532915935321,0.030558470271102922,15.22,0,0,0,14.28,0,0,79992,7108,0.9956245624562456,4,2,1,1,CONTAINS_MANUAL_REVIEW_UNITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.2623405797853762,0.1934589283566148,0.1073785227730759,0.5215532915935321,6.383642964394491,99.8521312795396,47.10516612354215,47.40873907073862,49.90471512881402,6.383574791449334,99.85106492700272,50.277586180802224,50.81507970999383,53.18802662625537,6.383574791449334,99.85106492700272,38.896146199098894,39.4723989921399,40.97115511411822,6.383574791449334,99.85106492700272,0,0,0,-8.209019924443254,0.0305584702711029
37,KIRARI,9,KIRARI,1.7577012043273912,57703.0,10728.37190218113,32828.67409883858,0.1859239883919576,48.922004763784926,51.97389010824435,40.38826130974349,50.20490921000002,53.72243372197192,41.79648590820606,3.0518853444594214,-11.585628798500856,-8.533743454041435,0.1259944202419488,0.1368972612931196,0.1283019468642723,0.1665333671843204,0.188375647719369,0.177883521982874,0.0023075266223235025,14.73,0,0,0,14.49,0,0,57703,10787,1.0,3,0,3,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1283019468642723,0.1111540796199328,0.0957620104505489,0.177883521982874,1.7548355944273712,99.83696831446863,48.922004763784926,48.73224070389028,50.20490921000002,1.7548417802720009,99.83732024257874,51.97389010824435,51.65847998832146,53.72243372197192,1.7548417802720009,99.83732024257874,40.38826130974349,40.14132107029717,41.79648590820606,1.7548417802720009,99.83732024257874,0,0,0,-8.533743454041435,0.0023075266223235
38,PREM NAGAR,9,KIRARI,1.0962405052667514,63337.0,11213.76908018634,57776.55514068787,0.1770492615720091,47.93718477737896,51.0769552314114,39.76099857982789,48.60846673638124,51.86087677034303,40.303842215758046,3.139770454032437,-11.315956651583504,-8.176186197551068,0.1084950032378516,0.1124961922542458,0.1045777425122354,0.1284862994984869,0.1397160486173915,0.1245489017141987,-0.003917260725616212,15.75,0,0,0,15.42,0,0,63337,10299,1.0,1,0,1,0,DIRECT_PLUS_CANDIDATE_SPLITS,2011 Census PCA linked to official 2022 Delhi ward delimitation. Direct PCA units receive full-value transfer. Split PCA units with passing population-share QA receive candidate population-proportional allocation. Unresolved/manual units are explicitly flagged.,0.1045777425122354,0.0991947705971022,0.0884288569918659,0.1245489017141987,1.094576947502824,99.84824883262978,47.93718477737896,47.89094513364627,48.60846673638124,1.0945848833728269,99.8489727495043,51.0769552314114,51.01496944476951,51.86087677034303,1.0945848833728269,99.8489727495043,39.76099857982789,39.71012205847058,40.303842215758046,1.0945848833728269,99.8489727495043,0,0,0,-8.176186197551068,-0.0039172607256162
